106.12		-15.82	0	0		2177	-5535	2251	-5679		8.14	-19.71	8.30	-20.69	1729.00	-2378.00		2.51	2.76	0	0.00	1		
106.12		-15.82	0	0		2177	-5535	2251	-5679		8.14	-19.71	8.30	-20.69	1729.00	-2378.00		2.51	2.76	0	0.00	1		
106.31		-14.58	0	0		2179	-5538	2251	-5679		7.96	-19.35	8.12	-20.34	1674.00	-2406.00		2.53	2.76	0	0.00	1		
106.49		-14.58	0	0		2179	-5538	2251	-5679		7.96	-19.35	8.12	-20.34	1674.00	-2406.00		2.53	2.76	0	0.00	1		
106.68		-13.99	0	0		2181	-5541	2251	-5679		7.80	-18.97	7.96	-19.96	1687.00	-2477.00		2.54	2.76	0	0.00	1		
106.68		-13.99	0	0		2181	-5541	2251	-5679		7.80	-18.97	7.96	-19.96	1687.00	-2477.00		2.54	2.76	0	0.00	1		
106.86		-13.29	0	0		2182	-5543	2251	-5679		7.62	-18.60	7.78	-19.59	1659.00	-2502.00		2.56	2.76	0	0.00	1		
107.05		-13.29	0	0		2182	-5543	2251	-5679		7.62	-18.60	7.78	-19.59	1659.00	-2502.00		2.56	2.76	0	0.00	1		
107.24		-11.20	0	0		2184	-5546	2251	-5679		7.46	-18.21	7.62	-19.20	1590.00	-2577.00		2.59	2.76	0	0.00	1		
107.24		-11.20	0	0		2184	-5546	2251	-5679		7.46	-18.21	7.62	-19.20	1590.00	-2577.00		2.59	2.76	0	0.00	1		
107.42		-11.68	0	0		2185	-5549	2251	-5679		7.29	-17.80	7.45	-18.79	1688.00	-2692.00		2.58	2.76	0	0.00	1		
107.61		-11.68	0	0		2185	-5549	2251	-5679		7.29	-17.80	7.45	-18.79	1688.00	-2692.00		2.58	2.76	0	0.00	1		
107.80		-10.19	0	0		2187	-5552	2251	-5679		7.13	-17.40	7.29	-18.39	1568.00	-2635.00		2.60	2.76	0	0.00	1		
107.80		-10.19	0	0		2187	-5552	2251	-5679		7.13	-17.40	7.29	-18.39	1568.00	-2635.00		2.60	2.76	0	0.00	1		
107.98		-7.84	0	0		2188	-5555	2251	-5679		6.98	-16.98	7.14	-17.97	1507.05	-2753.91		2.64	2.76	0	0.00	1		
108.17		-7.84	0	0		2188	-5555	2251	-5679		6.98	-16.98	7.14	-17.97	1507.00	-2754.00		2.64	2.76	0	0.00	1		
108.36		-7.07	0	0		2189	-5558	2251	-5679		6.83	-16.55	6.99	-17.54	1493.00	-2801.00		2.65	2.76	0	0.00	1		
108.36		-7.07	0	0		2189	-5558	2251	-5679		6.83	-16.55	6.99	-17.54	1493.00	-2801.00		2.65	2.76	0	0.00	1		
108.54		-7.07	0	0		2189	-5558	2251	-5679		6.83	-16.55	6.99	-17.54	1493.00	-2801.00		2.65	2.76	0	0.00	1		
108.73		-6.07	0	0		2191	-5561	2251	-5679		6.68	-16.12	6.84	-17.10	1483.00	-2881.00		2.67	2.76	0	0.00	1		
108.92		-6.64	0	0		2192	-5565	2251	-5679		6.52	-15.66	6.68	-16.64	1551.00	-2940.00		2.66	2.76	0	0.00	1		
109.10		-6.64	0	0		2192	-5565	2251	-5679		6.52	-15.66	6.68	-16.64	1551.00	-2940.00		2.66	2.76	0	0.00	1		
109.29		-7.40	0	0		2193	-5568	2251	-5679		6.36	-15.21	6.52	-16.20	1596.93	-2935.01		2.64	2.76	0	0.00	1		
109.29		-7.40	0	0		2193	-5568	2251	-5679		6.36	-15.21	6.52	-16.20	1597.00	-2935.00		2.64	2.76	0	0.00	1		
109.48		-6.02	0	0		2195	-5571	2251	-5679		6.24	-14.77	6.40	-15.75	1548.00	-2972.00		2.66	2.76	0	0.00	1		
109.66		-6.02	0	0		2195	-5571	2251	-5679		6.24	-14.77	6.40	-15.75	1548.00	-2972.00		2.66	2.76	0	0.00	1		
109.85		-6.66	0	0		2196	-5575	2251	-5679		6.07	-14.31	6.22	-15.29	1579.00	-2956.00		2.65	2.76	0	0.00	1		
110.03		-6.66	0	0		2196	-5575	2251	-5679		6.07	-14.31	6.22	-15.29	1579.00	-2956.00		2.65	2.76	0	0.00	1		
110.22		-4.55	0	0		2198	-5578	2251	-5679		5.91	-13.85	6.07	-14.84	1501.00	-3034.00		2.68	2.75	0	0.00	1		
110.22		-4.55	0	0		2198	-5578	2251	-5679		5.91	-13.85	6.07	-14.84	1501.00	-3034.00		2.68	2.75	0	0.00	1		
110.41		-6.49	0	0		2199	-5581	2251	-5679		5.72	-13.38	5.88	-14.36	1648.00	-3088.00		2.65	2.75	0	0.00	1		
110.59		-6.49	0	0		2199	-5581	2251	-5679		5.72	-13.38	5.88	-14.36	1648.00	-3088.00		2.65	2.75	0	0.00	1		
110.78		-6.79	0	0		2201	-5585	2251	-5679		5.55	-12.90	5.71	-13.89	1679.00	-3100.00		2.65	2.75	0	0.00	1		
110.97		-6.79	0	0		2201	-5585	2251	-5679		5.55	-12.90	5.71	-13.89	1679.00	-3100.00		2.65	2.75	0	0.00	1		
111.15		-1.38	0	0		2202	-5588	2251	-5679		5.41	-12.41	5.57	-13.40	1408.01	-3189.00		2.73	2.75	0	0.00	1		
111.15		-1.38	0	0		2202	-5588	2251	-5679		5.41	-12.41	5.57	-13.40	1408.00	-3189.00		2.73	2.75	0	0.00	1		
111.34		-0.49	0	0		2203	-5592	2251	-5679		5.28	-11.93	5.44	-12.91	1375.00	-3198.00		2.74	2.74	0	0.00	1		
111.53		-0.49	0	0		2203	-5592	2251	-5679		5.28	-11.93	5.44	-12.91	1375.00	-3198.00		2.74	2.74	0	0.00	1		
111.71		-0.59	0	0		2205	-5596	2251	-5679		5.13	-11.43	5.29	-12.42	1431.00	-3273.00		2.73	2.74	0	0.00	1		
111.90		-0.59	0	0		2205	-5596	2251	-5679		5.13	-11.43	5.29	-12.42	1431.00	-3273.00		2.73	2.74	0	0.00	1		
112.09		-2.98	0	0		2206	-5599	2251	-5679		4.97	-10.93	5.13	-11.92	1586.00	-3258.00		2.69	2.74	0	0.00	1		
